id,user_id,questions_id,answers,comments,created_time,modified_time
1222,15,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1223,16,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1224,17,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1225,18,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1226,19,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1227,20,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1228,21,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1229,22,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1230,23,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1231,24,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1232,25,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1233,26,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1234,27,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1235,28,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1236,29,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1237,30,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1238,31,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1239,32,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1240,33,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1241,34,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1242,35,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1243,36,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1244,37,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1245,38,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1246,39,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1247,40,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1248,41,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1249,42,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1250,43,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1251,44,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1252,45,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1253,46,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1254,47,21,7,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1255,48,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1256,49,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1257,50,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1258,51,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1259,52,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1260,53,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1261,54,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1262,55,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1263,56,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1264,57,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1265,58,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1266,59,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1267,60,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1268,61,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1269,62,21,7,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1270,63,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1271,64,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1272,65,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1273,66,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1274,67,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1275,68,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1276,69,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1277,70,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1278,71,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1279,72,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1280,73,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1281,74,21,1,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1282,75,21,3,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1283,76,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1284,77,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1285,78,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1286,79,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1287,80,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1288,81,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1289,82,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1290,83,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1291,84,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1292,85,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1293,86,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1294,87,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1295,88,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1296,89,21,2,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1297,90,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1298,91,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1299,92,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1300,93,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1301,94,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1302,95,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1303,96,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1304,97,21,3,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1305,98,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1306,99,21,3,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1307,100,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1308,101,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1309,102,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1310,103,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1311,104,21,7,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1312,105,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1313,106,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1314,107,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1315,108,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1316,109,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1317,110,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1318,111,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1319,112,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1320,113,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1321,114,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1322,115,21,1,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1323,116,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1324,117,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1325,118,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1326,119,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1327,120,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1328,121,21,2,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1329,122,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1330,123,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1331,124,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1332,125,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1333,126,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1334,127,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1335,128,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1336,129,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1337,130,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1338,131,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1339,132,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1340,133,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1341,134,21,7,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1342,135,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1343,136,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1344,137,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1345,138,21,7,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1346,139,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1347,140,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1348,141,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1349,142,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1350,143,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1351,144,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1352,145,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1353,146,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1354,147,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1355,148,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1356,149,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1357,150,21,6,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1358,151,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1359,152,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1360,153,21,3,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1361,154,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1362,155,21,5,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1363,156,21,4,,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1364,157,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1365,158,21,3,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1366,159,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1367,160,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1368,161,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1369,162,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1370,163,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1371,164,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1372,165,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1373,166,21,3,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1374,167,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1375,168,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1376,169,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1377,170,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1378,171,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1379,172,21,3,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1380,173,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1381,174,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1382,175,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1383,176,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1384,177,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1385,178,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1386,179,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1387,180,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1388,181,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1389,182,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1390,183,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1391,184,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1392,185,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1393,186,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1394,187,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1395,188,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1396,189,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1397,190,21,3,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1398,191,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1399,192,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1400,193,21,3,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1401,194,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1402,195,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1403,196,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1404,197,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1405,198,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1406,199,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1407,200,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1408,201,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1409,202,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1410,203,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1411,204,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1412,205,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1413,206,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1414,207,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1415,208,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1416,209,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1417,210,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1418,211,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1419,212,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1420,213,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1421,214,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1422,215,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1423,216,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1424,217,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1425,218,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1426,219,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1427,220,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1428,221,21,2,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1429,222,21,3,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1430,223,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1431,224,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1432,225,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1433,226,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1434,227,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1435,228,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1436,229,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1437,230,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1438,231,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1439,232,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1440,233,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1441,234,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1442,235,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1443,236,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1444,237,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1445,238,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1446,239,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1447,240,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1448,241,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1449,242,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1450,243,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1451,244,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1452,245,21,3,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1453,246,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1454,247,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1455,248,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1456,249,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1457,250,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1458,251,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1459,252,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1460,253,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1461,254,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1462,255,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1463,256,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1464,257,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1465,258,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1466,259,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1467,260,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1468,261,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1469,262,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1470,263,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1471,264,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1472,265,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1473,266,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1474,267,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1475,268,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1476,269,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1477,270,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1478,271,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1479,272,21,6,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1480,273,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1481,274,21,7,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1482,275,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1483,276,21,5,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1484,277,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1485,278,21,4,,2025-09-08 15:39:43.43,2025-09-08 15:39:43.43
1486,279,21,3,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1487,280,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1488,281,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1489,282,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1490,283,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1491,284,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1492,285,21,3,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1493,286,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1494,287,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1495,288,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1496,289,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1497,290,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1498,291,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1499,292,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1500,293,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1501,294,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1502,295,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1503,296,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1504,297,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1505,298,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1506,299,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1507,300,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1508,301,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1509,302,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1510,303,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1511,304,21,7,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1512,305,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1513,306,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1514,307,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1515,308,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1516,309,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1517,310,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1518,311,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1519,312,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1520,313,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1521,314,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1522,315,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1523,316,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1524,317,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1525,318,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1526,319,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1527,320,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1528,321,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1529,322,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1530,323,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1531,324,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1532,325,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1533,326,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1534,327,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1535,328,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1536,329,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1537,330,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1538,331,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1539,332,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1540,333,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1541,334,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1542,335,21,3,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1543,336,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1544,337,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1545,338,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1546,339,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1547,340,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1548,341,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1549,342,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1550,343,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1551,344,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1552,345,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1553,346,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1554,347,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1555,348,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1556,349,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1557,350,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1558,351,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1559,352,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1560,353,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1561,354,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1562,355,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1563,356,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1564,357,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1565,358,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1566,359,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1567,360,21,4,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1568,361,21,6,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1569,362,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
1570,363,21,5,,2025-09-08 15:39:44.44,2025-09-08 15:39:44.44
