id,user_id,questions_id,answers,created_time,modified_time
1212,366,32,4,2025-09-08 15:39:41.484,2025-09-08 15:39:41.484
1213,367,32,3,2025-09-08 15:39:41.492,2025-09-08 15:39:41.492
1214,368,32,4,2025-09-08 15:39:41.5,2025-09-08 15:39:41.5
1215,369,32,4,2025-09-08 15:39:41.506,2025-09-08 15:39:41.506
1216,9,21,6,2025-09-08 15:39:41.512,2025-09-08 15:39:41.512
1217,10,21,4,2025-09-08 15:39:41.518,2025-09-08 15:39:41.518
1218,11,21,6,2025-09-08 15:39:41.524,2025-09-08 15:39:41.524
1219,12,21,3,2025-09-08 15:39:41.529,2025-09-08 15:39:41.529
1220,13,21,5,2025-09-08 15:39:41.535,2025-09-08 15:39:41.535
1221,14,21,3,2025-09-08 15:39:41.54,2025-09-08 15:39:41.54
1222,15,21,4,2025-09-08 15:39:41.546,2025-09-08 15:39:41.546
1223,16,21,5,2025-09-08 15:39:41.551,2025-09-08 15:39:41.551
1224,17,21,4,2025-09-08 15:39:41.557,2025-09-08 15:39:41.557
1225,18,21,6,2025-09-08 15:39:41.564,2025-09-08 15:39:41.564
1226,19,21,6,2025-09-08 15:39:41.569,2025-09-08 15:39:41.569
1227,20,21,4,2025-09-08 15:39:41.573,2025-09-08 15:39:41.573
1228,21,21,5,2025-09-08 15:39:41.58,2025-09-08 15:39:41.58
1229,22,21,5,2025-09-08 15:39:41.585,2025-09-08 15:39:41.585
1230,23,21,4,2025-09-08 15:39:41.59,2025-09-08 15:39:41.59
1231,24,21,4,2025-09-08 15:39:41.596,2025-09-08 15:39:41.596
1232,25,21,5,2025-09-08 15:39:41.601,2025-09-08 15:39:41.601
1233,26,21,4,2025-09-08 15:39:41.605,2025-09-08 15:39:41.605
1234,27,21,5,2025-09-08 15:39:41.612,2025-09-08 15:39:41.612
1235,28,21,5,2025-09-08 15:39:41.617,2025-09-08 15:39:41.617
1236,29,21,5,2025-09-08 15:39:41.622,2025-09-08 15:39:41.622
1237,30,21,6,2025-09-08 15:39:41.627,2025-09-08 15:39:41.627
1238,31,21,4,2025-09-08 15:39:41.631,2025-09-08 15:39:41.631
1239,32,21,5,2025-09-08 15:39:41.636,2025-09-08 15:39:41.636
1240,33,21,4,2025-09-08 15:39:41.644,2025-09-08 15:39:41.644
1241,34,21,4,2025-09-08 15:39:41.649,2025-09-08 15:39:41.649
1242,35,21,5,2025-09-08 15:39:41.654,2025-09-08 15:39:41.654
1243,36,21,4,2025-09-08 15:39:41.66,2025-09-08 15:39:41.66
1244,37,21,6,2025-09-08 15:39:41.666,2025-09-08 15:39:41.666
1245,38,21,5,2025-09-08 15:39:41.67,2025-09-08 15:39:41.67
1246,39,21,4,2025-09-08 15:39:41.676,2025-09-08 15:39:41.676
1247,40,21,4,2025-09-08 15:39:41.68,2025-09-08 15:39:41.68
1248,41,21,4,2025-09-08 15:39:41.687,2025-09-08 15:39:41.687
1249,42,21,6,2025-09-08 15:39:41.691,2025-09-08 15:39:41.691
1250,43,21,6,2025-09-08 15:39:41.697,2025-09-08 15:39:41.697
1251,44,21,6,2025-09-08 15:39:41.702,2025-09-08 15:39:41.702
1252,45,21,4,2025-09-08 15:39:41.708,2025-09-08 15:39:41.708
1253,46,21,6,2025-09-08 15:39:41.715,2025-09-08 15:39:41.715
1254,47,21,7,2025-09-08 15:39:41.72,2025-09-08 15:39:41.72
1255,48,21,4,2025-09-08 15:39:41.725,2025-09-08 15:39:41.725
1256,49,21,5,2025-09-08 15:39:41.732,2025-09-08 15:39:41.732
1257,50,21,4,2025-09-08 15:39:41.736,2025-09-08 15:39:41.736
1258,51,21,6,2025-09-08 15:39:41.741,2025-09-08 15:39:41.741
1259,52,21,4,2025-09-08 15:39:41.746,2025-09-08 15:39:41.746
1260,53,21,6,2025-09-08 15:39:41.751,2025-09-08 15:39:41.751
1261,54,21,6,2025-09-08 15:39:41.755,2025-09-08 15:39:41.755
1262,55,21,4,2025-09-08 15:39:41.761,2025-09-08 15:39:41.761
1263,56,21,4,2025-09-08 15:39:41.767,2025-09-08 15:39:41.767
1264,57,21,5,2025-09-08 15:39:41.772,2025-09-08 15:39:41.772
1265,58,21,4,2025-09-08 15:39:41.779,2025-09-08 15:39:41.779
1266,59,21,6,2025-09-08 15:39:41.801,2025-09-08 15:39:41.801
1267,60,21,4,2025-09-08 15:39:41.808,2025-09-08 15:39:41.808
1268,61,21,6,2025-09-08 15:39:41.816,2025-09-08 15:39:41.816
1269,62,21,7,2025-09-08 15:39:41.826,2025-09-08 15:39:41.826
1270,63,21,6,2025-09-08 15:39:41.835,2025-09-08 15:39:41.835
1271,64,21,4,2025-09-08 15:39:41.844,2025-09-08 15:39:41.844
1272,65,21,4,2025-09-08 15:39:41.852,2025-09-08 15:39:41.852
1273,66,21,6,2025-09-08 15:39:41.861,2025-09-08 15:39:41.861
1274,67,21,6,2025-09-08 15:39:41.869,2025-09-08 15:39:41.869
1275,68,21,4,2025-09-08 15:39:41.876,2025-09-08 15:39:41.876
1276,69,21,4,2025-09-08 15:39:41.884,2025-09-08 15:39:41.884
1277,70,21,4,2025-09-08 15:39:41.893,2025-09-08 15:39:41.893
1278,71,21,6,2025-09-08 15:39:41.901,2025-09-08 15:39:41.901
1279,72,21,5,2025-09-08 15:39:41.907,2025-09-08 15:39:41.907
1280,73,21,6,2025-09-08 15:39:41.914,2025-09-08 15:39:41.914
1281,74,21,1,2025-09-08 15:39:41.921,2025-09-08 15:39:41.921
1282,75,21,3,2025-09-08 15:39:41.93,2025-09-08 15:39:41.93
1283,76,21,6,2025-09-08 15:39:41.939,2025-09-08 15:39:41.939
1284,77,21,4,2025-09-08 15:39:41.954,2025-09-08 15:39:41.954
1285,78,21,6,2025-09-08 15:39:41.962,2025-09-08 15:39:41.962
1286,79,21,4,2025-09-08 15:39:41.969,2025-09-08 15:39:41.969
1287,80,21,6,2025-09-08 15:39:41.977,2025-09-08 15:39:41.977
1288,81,21,6,2025-09-08 15:39:41.985,2025-09-08 15:39:41.985
1289,82,21,6,2025-09-08 15:39:41.992,2025-09-08 15:39:41.992
1290,83,21,4,2025-09-08 15:39:42,2025-09-08 15:39:42
1291,84,21,5,2025-09-08 15:39:42.008,2025-09-08 15:39:42.008
1292,85,21,6,2025-09-08 15:39:42.015,2025-09-08 15:39:42.015
1293,86,21,6,2025-09-08 15:39:42.023,2025-09-08 15:39:42.023
1294,87,21,4,2025-09-08 15:39:42.031,2025-09-08 15:39:42.031
1295,88,21,6,2025-09-08 15:39:42.038,2025-09-08 15:39:42.038
1296,89,21,2,2025-09-08 15:39:42.046,2025-09-08 15:39:42.046
1297,90,21,5,2025-09-08 15:39:42.054,2025-09-08 15:39:42.054
1298,91,21,4,2025-09-08 15:39:42.059,2025-09-08 15:39:42.059
1299,92,21,4,2025-09-08 15:39:42.065,2025-09-08 15:39:42.065
1300,93,21,4,2025-09-08 15:39:42.07,2025-09-08 15:39:42.07
1301,94,21,5,2025-09-08 15:39:42.076,2025-09-08 15:39:42.076
1302,95,21,4,2025-09-08 15:39:42.081,2025-09-08 15:39:42.081
1303,96,21,6,2025-09-08 15:39:42.087,2025-09-08 15:39:42.087
1304,97,21,3,2025-09-08 15:39:42.092,2025-09-08 15:39:42.092
1305,98,21,4,2025-09-08 15:39:42.098,2025-09-08 15:39:42.098
1306,99,21,3,2025-09-08 15:39:42.104,2025-09-08 15:39:42.104
1307,100,21,5,2025-09-08 15:39:42.11,2025-09-08 15:39:42.11
1308,101,21,5,2025-09-08 15:39:42.115,2025-09-08 15:39:42.115
1309,102,21,5,2025-09-08 15:39:42.122,2025-09-08 15:39:42.122
1310,103,21,4,2025-09-08 15:39:42.127,2025-09-08 15:39:42.127
1311,104,21,7,2025-09-08 15:39:42.133,2025-09-08 15:39:42.133
1312,105,21,5,2025-09-08 15:39:42.139,2025-09-08 15:39:42.139
1313,106,21,5,2025-09-08 15:39:42.145,2025-09-08 15:39:42.145
1314,107,21,5,2025-09-08 15:39:42.152,2025-09-08 15:39:42.152
1315,108,21,6,2025-09-08 15:39:42.16,2025-09-08 15:39:42.16
1316,109,21,4,2025-09-08 15:39:42.174,2025-09-08 15:39:42.174
1317,110,21,5,2025-09-08 15:39:42.181,2025-09-08 15:39:42.181
1318,111,21,5,2025-09-08 15:39:42.186,2025-09-08 15:39:42.186
1319,112,21,5,2025-09-08 15:39:42.19,2025-09-08 15:39:42.19
1320,113,21,5,2025-09-08 15:39:42.196,2025-09-08 15:39:42.196
1321,114,21,6,2025-09-08 15:39:42.202,2025-09-08 15:39:42.202
1322,115,21,1,2025-09-08 15:39:42.209,2025-09-08 15:39:42.209
1323,116,21,5,2025-09-08 15:39:42.216,2025-09-08 15:39:42.216
1324,117,21,6,2025-09-08 15:39:42.222,2025-09-08 15:39:42.222
1325,118,21,6,2025-09-08 15:39:42.227,2025-09-08 15:39:42.227
1326,119,21,4,2025-09-08 15:39:42.237,2025-09-08 15:39:42.237
1327,120,21,4,2025-09-08 15:39:42.242,2025-09-08 15:39:42.242
1328,121,21,2,2025-09-08 15:39:42.252,2025-09-08 15:39:42.252
1329,122,21,6,2025-09-08 15:39:42.257,2025-09-08 15:39:42.257
1330,123,21,6,2025-09-08 15:39:42.263,2025-09-08 15:39:42.263
1331,124,21,6,2025-09-08 15:39:42.271,2025-09-08 15:39:42.271
1332,125,21,6,2025-09-08 15:39:42.277,2025-09-08 15:39:42.277
1333,126,21,4,2025-09-08 15:39:42.284,2025-09-08 15:39:42.284
1334,127,21,6,2025-09-08 15:39:42.293,2025-09-08 15:39:42.293
1335,128,21,4,2025-09-08 15:39:42.301,2025-09-08 15:39:42.301
1336,129,21,5,2025-09-08 15:39:42.308,2025-09-08 15:39:42.308
1337,130,21,6,2025-09-08 15:39:42.318,2025-09-08 15:39:42.318
1338,131,21,5,2025-09-08 15:39:42.326,2025-09-08 15:39:42.326
1339,132,21,4,2025-09-08 15:39:42.335,2025-09-08 15:39:42.335
1340,133,21,4,2025-09-08 15:39:42.343,2025-09-08 15:39:42.343
1341,134,21,7,2025-09-08 15:39:42.352,2025-09-08 15:39:42.352
1342,135,21,5,2025-09-08 15:39:42.361,2025-09-08 15:39:42.361
1343,136,21,4,2025-09-08 15:39:42.37,2025-09-08 15:39:42.37
1344,137,21,6,2025-09-08 15:39:42.378,2025-09-08 15:39:42.378
1345,138,21,7,2025-09-08 15:39:42.384,2025-09-08 15:39:42.384
1346,139,21,4,2025-09-08 15:39:42.389,2025-09-08 15:39:42.389
1347,140,21,5,2025-09-08 15:39:42.396,2025-09-08 15:39:42.396
1348,141,21,5,2025-09-08 15:39:42.402,2025-09-08 15:39:42.402
1349,142,21,4,2025-09-08 15:39:42.408,2025-09-08 15:39:42.408
1350,143,21,4,2025-09-08 15:39:42.413,2025-09-08 15:39:42.413
1351,144,21,4,2025-09-08 15:39:42.42,2025-09-08 15:39:42.42
1352,145,21,6,2025-09-08 15:39:42.426,2025-09-08 15:39:42.426
1353,146,21,5,2025-09-08 15:39:42.433,2025-09-08 15:39:42.433
1354,147,21,5,2025-09-08 15:39:42.44,2025-09-08 15:39:42.44
1355,148,21,5,2025-09-08 15:39:42.446,2025-09-08 15:39:42.446
1356,149,21,4,2025-09-08 15:39:42.452,2025-09-08 15:39:42.452
1357,150,21,6,2025-09-08 15:39:42.458,2025-09-08 15:39:42.458
1358,151,21,5,2025-09-08 15:39:42.464,2025-09-08 15:39:42.464
1359,152,21,4,2025-09-08 15:39:42.471,2025-09-08 15:39:42.471
1360,153,21,3,2025-09-08 15:39:42.477,2025-09-08 15:39:42.477
1361,154,21,4,2025-09-08 15:39:42.485,2025-09-08 15:39:42.485
1362,155,21,5,2025-09-08 15:39:42.491,2025-09-08 15:39:42.491
1363,156,21,4,2025-09-08 15:39:42.497,2025-09-08 15:39:42.497
1364,157,21,6,2025-09-08 15:39:42.503,2025-09-08 15:39:42.503
1365,158,21,3,2025-09-08 15:39:42.508,2025-09-08 15:39:42.508
1366,159,21,6,2025-09-08 15:39:42.516,2025-09-08 15:39:42.516
1367,160,21,5,2025-09-08 15:39:42.523,2025-09-08 15:39:42.523
1368,161,21,4,2025-09-08 15:39:42.529,2025-09-08 15:39:42.529
1369,162,21,4,2025-09-08 15:39:42.536,2025-09-08 15:39:42.536
1370,163,21,5,2025-09-08 15:39:42.542,2025-09-08 15:39:42.542
1371,164,21,6,2025-09-08 15:39:42.55,2025-09-08 15:39:42.55
1372,165,21,6,2025-09-08 15:39:42.556,2025-09-08 15:39:42.556
1373,166,21,3,2025-09-08 15:39:42.562,2025-09-08 15:39:42.562
1374,167,21,6,2025-09-08 15:39:42.569,2025-09-08 15:39:42.569
1375,168,21,7,2025-09-08 15:39:42.577,2025-09-08 15:39:42.577
1376,169,21,4,2025-09-08 15:39:42.586,2025-09-08 15:39:42.586
1377,170,21,6,2025-09-08 15:39:42.593,2025-09-08 15:39:42.593
1378,171,21,4,2025-09-08 15:39:42.605,2025-09-08 15:39:42.605
1379,172,21,3,2025-09-08 15:39:42.614,2025-09-08 15:39:42.614
1380,173,21,6,2025-09-08 15:39:42.621,2025-09-08 15:39:42.621
1381,174,21,4,2025-09-08 15:39:42.628,2025-09-08 15:39:42.628
1382,175,21,5,2025-09-08 15:39:42.636,2025-09-08 15:39:42.636
1383,176,21,6,2025-09-08 15:39:42.644,2025-09-08 15:39:42.644
1384,177,21,5,2025-09-08 15:39:42.652,2025-09-08 15:39:42.652
1385,178,21,5,2025-09-08 15:39:42.657,2025-09-08 15:39:42.657
1386,179,21,5,2025-09-08 15:39:42.664,2025-09-08 15:39:42.664
1387,180,21,5,2025-09-08 15:39:42.669,2025-09-08 15:39:42.669
1388,181,21,6,2025-09-08 15:39:42.675,2025-09-08 15:39:42.675
1389,182,21,4,2025-09-08 15:39:42.682,2025-09-08 15:39:42.682
1390,183,21,6,2025-09-08 15:39:42.688,2025-09-08 15:39:42.688
1391,184,21,7,2025-09-08 15:39:42.694,2025-09-08 15:39:42.694
1392,185,21,4,2025-09-08 15:39:42.701,2025-09-08 15:39:42.701
1393,186,21,6,2025-09-08 15:39:42.709,2025-09-08 15:39:42.709
1394,187,21,6,2025-09-08 15:39:42.715,2025-09-08 15:39:42.715
1395,188,21,4,2025-09-08 15:39:42.721,2025-09-08 15:39:42.721
1396,189,21,4,2025-09-08 15:39:42.727,2025-09-08 15:39:42.727
1397,190,21,3,2025-09-08 15:39:42.733,2025-09-08 15:39:42.733
1398,191,21,4,2025-09-08 15:39:42.739,2025-09-08 15:39:42.739
1399,192,21,5,2025-09-08 15:39:42.745,2025-09-08 15:39:42.745
1400,193,21,3,2025-09-08 15:39:42.751,2025-09-08 15:39:42.751
1401,194,21,6,2025-09-08 15:39:42.757,2025-09-08 15:39:42.757
1402,195,21,5,2025-09-08 15:39:42.761,2025-09-08 15:39:42.761
1403,196,21,5,2025-09-08 15:39:42.768,2025-09-08 15:39:42.768
1404,197,21,4,2025-09-08 15:39:42.773,2025-09-08 15:39:42.773
1405,198,21,5,2025-09-08 15:39:42.78,2025-09-08 15:39:42.78
1406,199,21,5,2025-09-08 15:39:42.787,2025-09-08 15:39:42.787
1407,200,21,5,2025-09-08 15:39:42.793,2025-09-08 15:39:42.793
1408,201,21,4,2025-09-08 15:39:42.798,2025-09-08 15:39:42.798
1409,202,21,6,2025-09-08 15:39:42.804,2025-09-08 15:39:42.804
1410,203,21,4,2025-09-08 15:39:42.81,2025-09-08 15:39:42.81
1411,204,21,6,2025-09-08 15:39:42.816,2025-09-08 15:39:42.816
1412,205,21,6,2025-09-08 15:39:42.822,2025-09-08 15:39:42.822
1413,206,21,7,2025-09-08 15:39:42.828,2025-09-08 15:39:42.828
1414,207,21,7,2025-09-08 15:39:42.835,2025-09-08 15:39:42.835
1415,208,21,4,2025-09-08 15:39:42.853,2025-09-08 15:39:42.853
1416,209,21,4,2025-09-08 15:39:42.861,2025-09-08 15:39:42.861
1417,210,21,6,2025-09-08 15:39:42.867,2025-09-08 15:39:42.867
1418,211,21,7,2025-09-08 15:39:42.875,2025-09-08 15:39:42.875
1419,212,21,5,2025-09-08 15:39:42.882,2025-09-08 15:39:42.882
1420,213,21,5,2025-09-08 15:39:42.89,2025-09-08 15:39:42.89
1421,214,21,4,2025-09-08 15:39:42.899,2025-09-08 15:39:42.899
1422,215,21,5,2025-09-08 15:39:42.906,2025-09-08 15:39:42.906
1423,216,21,5,2025-09-08 15:39:42.911,2025-09-08 15:39:42.911
1424,217,21,5,2025-09-08 15:39:42.915,2025-09-08 15:39:42.915
1425,218,21,5,2025-09-08 15:39:42.922,2025-09-08 15:39:42.922
1426,219,21,4,2025-09-08 15:39:42.928,2025-09-08 15:39:42.928
1427,220,21,5,2025-09-08 15:39:42.934,2025-09-08 15:39:42.934
1428,221,21,2,2025-09-08 15:39:42.941,2025-09-08 15:39:42.941
1429,222,21,3,2025-09-08 15:39:42.947,2025-09-08 15:39:42.947
1430,223,21,4,2025-09-08 15:39:42.955,2025-09-08 15:39:42.955
1431,224,21,4,2025-09-08 15:39:42.964,2025-09-08 15:39:42.964
1432,225,21,6,2025-09-08 15:39:42.973,2025-09-08 15:39:42.973
1433,226,21,5,2025-09-08 15:39:42.98,2025-09-08 15:39:42.98
1434,227,21,4,2025-09-08 15:39:42.988,2025-09-08 15:39:42.988
1435,228,21,4,2025-09-08 15:39:42.996,2025-09-08 15:39:42.996
1436,229,21,6,2025-09-08 15:39:43.003,2025-09-08 15:39:43.003
1437,230,21,7,2025-09-08 15:39:43.02,2025-09-08 15:39:43.02
1438,231,21,5,2025-09-08 15:39:43.027,2025-09-08 15:39:43.027
1439,232,21,5,2025-09-08 15:39:43.054,2025-09-08 15:39:43.054
1440,233,21,6,2025-09-08 15:39:43.072,2025-09-08 15:39:43.072
1441,234,21,6,2025-09-08 15:39:43.082,2025-09-08 15:39:43.082
1442,235,21,6,2025-09-08 15:39:43.09,2025-09-08 15:39:43.09
1443,236,21,7,2025-09-08 15:39:43.097,2025-09-08 15:39:43.097
1444,237,21,6,2025-09-08 15:39:43.106,2025-09-08 15:39:43.106
1445,238,21,5,2025-09-08 15:39:43.115,2025-09-08 15:39:43.115
1446,239,21,5,2025-09-08 15:39:43.123,2025-09-08 15:39:43.123
1447,240,21,6,2025-09-08 15:39:43.131,2025-09-08 15:39:43.131
1448,241,21,5,2025-09-08 15:39:43.141,2025-09-08 15:39:43.141
1449,242,21,5,2025-09-08 15:39:43.148,2025-09-08 15:39:43.148
1450,243,21,5,2025-09-08 15:39:43.156,2025-09-08 15:39:43.156
1451,244,21,6,2025-09-08 15:39:43.166,2025-09-08 15:39:43.166
1452,245,21,3,2025-09-08 15:39:43.175,2025-09-08 15:39:43.175
1453,246,21,6,2025-09-08 15:39:43.181,2025-09-08 15:39:43.181
1454,247,21,6,2025-09-08 15:39:43.189,2025-09-08 15:39:43.189
1455,248,21,4,2025-09-08 15:39:43.195,2025-09-08 15:39:43.195
1456,249,21,5,2025-09-08 15:39:43.202,2025-09-08 15:39:43.202
1457,250,21,6,2025-09-08 15:39:43.209,2025-09-08 15:39:43.209
1458,251,21,5,2025-09-08 15:39:43.218,2025-09-08 15:39:43.218
1459,252,21,4,2025-09-08 15:39:43.228,2025-09-08 15:39:43.228
1460,253,21,6,2025-09-08 15:39:43.236,2025-09-08 15:39:43.236
1461,254,21,6,2025-09-08 15:39:43.244,2025-09-08 15:39:43.244
1462,255,21,5,2025-09-08 15:39:43.251,2025-09-08 15:39:43.251
1463,256,21,5,2025-09-08 15:39:43.259,2025-09-08 15:39:43.259
1464,257,21,6,2025-09-08 15:39:43.267,2025-09-08 15:39:43.267
1465,258,21,4,2025-09-08 15:39:43.276,2025-09-08 15:39:43.276
1466,259,21,4,2025-09-08 15:39:43.285,2025-09-08 15:39:43.285
1467,260,21,5,2025-09-08 15:39:43.293,2025-09-08 15:39:43.293
1468,261,21,4,2025-09-08 15:39:43.301,2025-09-08 15:39:43.301
1469,262,21,5,2025-09-08 15:39:43.308,2025-09-08 15:39:43.308
1470,263,21,6,2025-09-08 15:39:43.315,2025-09-08 15:39:43.315
1471,264,21,4,2025-09-08 15:39:43.323,2025-09-08 15:39:43.323
1472,265,21,7,2025-09-08 15:39:43.331,2025-09-08 15:39:43.331
1473,266,21,4,2025-09-08 15:39:43.337,2025-09-08 15:39:43.337
1474,267,21,4,2025-09-08 15:39:43.356,2025-09-08 15:39:43.356
1475,268,21,5,2025-09-08 15:39:43.382,2025-09-08 15:39:43.382
1476,269,21,4,2025-09-08 15:39:43.39,2025-09-08 15:39:43.39
1477,270,21,6,2025-09-08 15:39:43.396,2025-09-08 15:39:43.396
1478,271,21,4,2025-09-08 15:39:43.404,2025-09-08 15:39:43.404
1479,272,21,6,2025-09-08 15:39:43.433,2025-09-08 15:39:43.433
1480,273,21,5,2025-09-08 15:39:43.456,2025-09-08 15:39:43.456
1481,274,21,7,2025-09-08 15:39:43.464,2025-09-08 15:39:43.464
1482,275,21,4,2025-09-08 15:39:43.474,2025-09-08 15:39:43.474
1483,276,21,5,2025-09-08 15:39:43.482,2025-09-08 15:39:43.482
1484,277,21,4,2025-09-08 15:39:43.491,2025-09-08 15:39:43.491
1485,278,21,4,2025-09-08 15:39:43.5,2025-09-08 15:39:43.5
1486,279,21,3,2025-09-08 15:39:43.508,2025-09-08 15:39:43.508
1487,280,21,5,2025-09-08 15:39:43.516,2025-09-08 15:39:43.516
1488,281,21,5,2025-09-08 15:39:43.525,2025-09-08 15:39:43.525
1489,282,21,5,2025-09-08 15:39:43.533,2025-09-08 15:39:43.533
1490,283,21,6,2025-09-08 15:39:43.541,2025-09-08 15:39:43.541
1491,284,21,5,2025-09-08 15:39:43.55,2025-09-08 15:39:43.55
1492,285,21,3,2025-09-08 15:39:43.557,2025-09-08 15:39:43.557
1493,286,21,5,2025-09-08 15:39:43.564,2025-09-08 15:39:43.564
1494,287,21,4,2025-09-08 15:39:43.573,2025-09-08 15:39:43.573
1495,288,21,6,2025-09-08 15:39:43.581,2025-09-08 15:39:43.581
1496,289,21,5,2025-09-08 15:39:43.588,2025-09-08 15:39:43.588
1497,290,21,4,2025-09-08 15:39:43.594,2025-09-08 15:39:43.594
1498,291,21,4,2025-09-08 15:39:43.599,2025-09-08 15:39:43.599
1499,292,21,4,2025-09-08 15:39:43.606,2025-09-08 15:39:43.606
1500,293,21,6,2025-09-08 15:39:43.612,2025-09-08 15:39:43.612
1501,294,21,5,2025-09-08 15:39:43.618,2025-09-08 15:39:43.618
1502,295,21,5,2025-09-08 15:39:43.625,2025-09-08 15:39:43.625
1503,296,21,6,2025-09-08 15:39:43.631,2025-09-08 15:39:43.631
1504,297,21,6,2025-09-08 15:39:43.637,2025-09-08 15:39:43.637
1505,298,21,5,2025-09-08 15:39:43.643,2025-09-08 15:39:43.643
1506,299,21,5,2025-09-08 15:39:43.648,2025-09-08 15:39:43.648
1507,300,21,4,2025-09-08 15:39:43.655,2025-09-08 15:39:43.655
1508,301,21,4,2025-09-08 15:39:43.66,2025-09-08 15:39:43.66
1509,302,21,5,2025-09-08 15:39:43.665,2025-09-08 15:39:43.665
1510,303,21,4,2025-09-08 15:39:43.671,2025-09-08 15:39:43.671
1511,304,21,7,2025-09-08 15:39:43.677,2025-09-08 15:39:43.677
1512,305,21,5,2025-09-08 15:39:43.682,2025-09-08 15:39:43.682
1513,306,21,4,2025-09-08 15:39:43.689,2025-09-08 15:39:43.689
1514,307,21,6,2025-09-08 15:39:43.696,2025-09-08 15:39:43.696
1515,308,21,6,2025-09-08 15:39:43.702,2025-09-08 15:39:43.702
1516,309,21,6,2025-09-08 15:39:43.709,2025-09-08 15:39:43.709
1517,310,21,4,2025-09-08 15:39:43.716,2025-09-08 15:39:43.716
1518,311,21,5,2025-09-08 15:39:43.723,2025-09-08 15:39:43.723
1519,312,21,5,2025-09-08 15:39:43.729,2025-09-08 15:39:43.729
1520,313,21,6,2025-09-08 15:39:43.735,2025-09-08 15:39:43.735
1521,314,21,4,2025-09-08 15:39:43.742,2025-09-08 15:39:43.742
1522,315,21,6,2025-09-08 15:39:43.747,2025-09-08 15:39:43.747
1523,316,21,6,2025-09-08 15:39:43.754,2025-09-08 15:39:43.754
1524,317,21,6,2025-09-08 15:39:43.761,2025-09-08 15:39:43.761
1525,318,21,6,2025-09-08 15:39:43.767,2025-09-08 15:39:43.767
1526,319,21,5,2025-09-08 15:39:43.776,2025-09-08 15:39:43.776
1527,320,21,6,2025-09-08 15:39:43.782,2025-09-08 15:39:43.782
1528,321,21,6,2025-09-08 15:39:43.788,2025-09-08 15:39:43.788
1529,322,21,6,2025-09-08 15:39:43.795,2025-09-08 15:39:43.795
1530,323,21,5,2025-09-08 15:39:43.804,2025-09-08 15:39:43.804
1531,324,21,4,2025-09-08 15:39:43.811,2025-09-08 15:39:43.811
1532,325,21,5,2025-09-08 15:39:43.816,2025-09-08 15:39:43.816
1533,326,21,4,2025-09-08 15:39:43.822,2025-09-08 15:39:43.822
1534,327,21,4,2025-09-08 15:39:43.828,2025-09-08 15:39:43.828
1535,328,21,4,2025-09-08 15:39:43.833,2025-09-08 15:39:43.833
1536,329,21,6,2025-09-08 15:39:43.839,2025-09-08 15:39:43.839
1537,330,21,4,2025-09-08 15:39:43.844,2025-09-08 15:39:43.844
1538,331,21,4,2025-09-08 15:39:43.849,2025-09-08 15:39:43.849
1539,332,21,4,2025-09-08 15:39:43.856,2025-09-08 15:39:43.856
1540,333,21,4,2025-09-08 15:39:43.863,2025-09-08 15:39:43.863
1541,334,21,5,2025-09-08 15:39:43.868,2025-09-08 15:39:43.868
1542,335,21,3,2025-09-08 15:39:43.875,2025-09-08 15:39:43.875
1543,336,21,5,2025-09-08 15:39:43.88,2025-09-08 15:39:43.88
1544,337,21,5,2025-09-08 15:39:43.885,2025-09-08 15:39:43.885
1545,338,21,5,2025-09-08 15:39:43.893,2025-09-08 15:39:43.893
1546,339,21,6,2025-09-08 15:39:43.9,2025-09-08 15:39:43.9
1547,340,21,4,2025-09-08 15:39:43.908,2025-09-08 15:39:43.908
1548,341,21,5,2025-09-08 15:39:43.915,2025-09-08 15:39:43.915
1549,342,21,6,2025-09-08 15:39:43.922,2025-09-08 15:39:43.922
1550,343,21,5,2025-09-08 15:39:43.93,2025-09-08 15:39:43.93
1551,344,21,5,2025-09-08 15:39:43.935,2025-09-08 15:39:43.935
1552,345,21,6,2025-09-08 15:39:43.941,2025-09-08 15:39:43.941
1553,346,21,5,2025-09-08 15:39:43.947,2025-09-08 15:39:43.947
1554,347,21,4,2025-09-08 15:39:43.953,2025-09-08 15:39:43.953
1555,348,21,5,2025-09-08 15:39:43.96,2025-09-08 15:39:43.96
1556,349,21,4,2025-09-08 15:39:43.967,2025-09-08 15:39:43.967
1557,350,21,4,2025-09-08 15:39:43.976,2025-09-08 15:39:43.976
1558,351,21,4,2025-09-08 15:39:43.986,2025-09-08 15:39:43.986
1559,352,21,4,2025-09-08 15:39:43.994,2025-09-08 15:39:43.994
1560,353,21,4,2025-09-08 15:39:44.002,2025-09-08 15:39:44.002
1561,354,21,4,2025-09-08 15:39:44.009,2025-09-08 15:39:44.009
1562,355,21,4,2025-09-08 15:39:44.021,2025-09-08 15:39:44.021
1563,356,21,6,2025-09-08 15:39:44.029,2025-09-08 15:39:44.029
1564,357,21,6,2025-09-08 15:39:44.037,2025-09-08 15:39:44.037
1565,358,21,4,2025-09-08 15:39:44.045,2025-09-08 15:39:44.045
1566,359,21,5,2025-09-08 15:39:44.052,2025-09-08 15:39:44.052
1567,360,21,4,2025-09-08 15:39:44.059,2025-09-08 15:39:44.059
1568,361,21,6,2025-09-08 15:39:44.067,2025-09-08 15:39:44.067
1569,362,21,5,2025-09-08 15:39:44.073,2025-09-08 15:39:44.073
